#Frame      Mode1    Mode2    Mode3
   98555 -166.363 -122.652 -130.925
   98556 -168.524 -121.658 -131.783
   98557 -165.425 -122.777 -130.489
   98558 -164.689 -120.984 -130.080
   98559 -165.184 -119.628 -131.468
   98560 -165.787 -118.112 -135.443
   98561 -168.001 -121.003 -135.583
   98562 -166.116 -119.724 -137.540
   98563 -165.941 -120.110 -137.740
   98564 -166.892 -121.493 -135.876
   98565 -167.984 -120.017 -134.390
   98566 -167.809 -118.705 -133.372
   98567 -167.501 -118.669 -135.076
   98568 -167.206 -119.396 -135.828
   98569 -166.453 -118.737 -135.867
   98570 -167.379 -119.686 -138.734
   98571 -164.776 -120.985 -135.493
   98572 -167.043 -121.072 -133.537
   98573 -167.711 -120.005 -132.965
   98574 -171.341 -121.093 -133.465
   98575 -169.515 -119.760 -132.432
   98576 -167.375 -119.265 -133.967
   98577 -171.549 -121.449 -137.311
   98578 -170.778 -120.835 -134.957
   98579 -171.109 -116.129 -136.755
   98580 -174.465 -119.329 -137.229
   98581 -170.838 -118.748 -137.791
   98582 -169.894 -119.104 -139.515
   98583 -171.697 -119.358 -140.832
   98584 -171.787 -120.626 -141.076
   98585 -174.089 -117.608 -142.733
   98586 -173.410 -114.816 -142.206
   98587 -172.736 -116.722 -144.879
   98588 -171.848 -115.544 -143.046
   98589 -170.045 -111.967 -143.590
   98590 -172.913 -117.034 -139.510
   98591 -170.877 -112.214 -141.446
   98592 -169.323 -113.498 -139.737
   98593 -170.623 -113.464 -137.877
   98594 -171.637 -114.211 -137.414
   98595 -171.211 -114.251 -135.153
   98596 -172.847 -114.108 -135.668
   98597 -170.349 -113.953 -135.462
   98598 -173.017 -113.001 -137.831
   98599 -171.499 -115.486 -140.956
   98600 -173.804 -118.118 -139.499
   98601 -171.204 -116.113 -140.280
   98602 -172.821 -115.244 -141.695
   98603 -171.135 -117.042 -141.411
   98604 -171.262 -116.369 -141.378
   98605 -173.381 -116.355 -142.341
   98606 -172.852 -112.614 -142.514
   98607 -173.612 -114.203 -138.985
   98608 -170.360 -113.703 -142.416
   98609 -172.101 -112.888 -141.610
   98610 -173.519 -116.104 -140.121
   98611 -174.806 -117.171 -141.130
   98612 -175.601 -114.860 -143.079
   98613 -175.077 -114.664 -142.212
   98614 -173.854 -115.657 -141.096
   98615 -174.130 -116.581 -140.225
   98616 -175.284 -118.626 -138.361
   98617 -174.534 -117.749 -138.387
   98618 -176.186 -120.859 -137.386
   98619 -173.955 -121.193 -137.896
   98620 -173.054 -118.397 -138.415
   98621 -173.225 -120.830 -140.453
   98622 -171.340 -120.879 -141.970
   98623 -173.122 -118.894 -140.761
   98624 -174.356 -118.057 -142.267
   98625 -171.149 -119.535 -142.833
   98626 -171.709 -120.260 -141.837
   98627 -172.006 -121.885 -142.420
   98628 -170.803 -121.895 -139.033
   98629 -173.668 -123.855 -139.358
   98630 -171.467 -124.967 -140.548
   98631 -174.555 -125.685 -140.283
   98632 -172.889 -123.700 -139.575
   98633 -173.603 -126.333 -140.341
   98634 -172.896 -126.969 -140.714
   98635 -172.692 -125.188 -142.250
   98636 -173.087 -125.577 -143.290
   98637 -173.367 -124.726 -141.402
   98638 -172.685 -122.211 -138.640
   98639 -172.862 -121.479 -138.443
   98640 -170.848 -120.586 -139.690
   98641 -169.957 -122.635 -141.841
   98642 -169.413 -122.404 -142.304
   98643 -169.319 -123.223 -140.588
   98644 -170.099 -122.252 -140.988
   98645 -170.081 -121.927 -139.261
   98646 -168.826 -120.521 -138.898
   98647 -170.067 -118.281 -137.607
   98648 -168.902 -114.929 -139.212
   98649 -171.244 -117.720 -137.656
   98650 -172.799 -115.465 -139.297
   98651 -172.279 -116.190 -138.848
   98652 -170.424 -117.412 -140.372
   98653 -168.876 -117.127 -140.136
   98654 -169.416 -121.046 -139.836
   98655 -168.773 -119.069 -137.700
   98656 -169.215 -119.443 -138.763
   98657 -168.598 -120.852 -140.275
   98658 -167.682 -121.162 -138.185
   98659 -170.871 -123.870 -137.508
   98660 -171.004 -122.229 -137.420
   98661 -167.444 -122.815 -137.698
   98662 -170.387 -123.026 -135.980
   98663 -170.995 -123.212 -138.261
   98664 -171.964 -123.198 -139.091
   98665 -166.492 -122.456 -140.853
   98666 -172.059 -120.004 -140.413
   98667 -169.459 -121.821 -144.428
   98668 -170.249 -122.362 -144.513
   98669 -171.623 -121.603 -140.619
   98670 -171.393 -119.701 -139.645
   98671 -170.070 -120.938 -138.832
   98672 -171.671 -120.407 -140.387
   98673 -172.373 -118.109 -142.460
   98674 -172.317 -117.597 -139.592
   98675 -171.660 -118.383 -140.571
   98676 -170.618 -119.901 -138.314
   98677 -169.482 -119.906 -139.037
   98678 -168.463 -116.556 -140.664
   98679 -169.399 -118.147 -139.860
   98680 -169.402 -119.113 -142.819
   98681 -171.177 -119.069 -141.702
   98682 -172.262 -118.384 -141.747
   98683 -167.687 -118.232 -145.429
   98684 -167.996 -118.089 -144.311
   98685 -167.419 -118.524 -145.764
   98686 -170.398 -119.548 -145.316
   98687 -168.735 -120.210 -144.705
   98688 -172.265 -118.464 -146.048
   98689 -169.682 -118.874 -141.576
   98690 -171.050 -123.113 -144.725
   98691 -172.896 -120.376 -143.391
   98692 -174.160 -119.172 -143.344
   98693 -173.020 -119.955 -140.436
   98694 -169.824 -121.931 -142.527
   98695 -171.148 -119.396 -140.911
   98696 -169.801 -121.902 -143.948
   98697 -170.552 -121.631 -142.536
   98698 -166.667 -123.365 -142.284
   98699 -170.168 -125.539 -140.336
   98700 -169.042 -124.516 -139.859
   98701 -168.871 -121.925 -138.580
   98702 -173.539 -123.189 -136.349
   98703 -169.330 -126.488 -136.718
   98704 -174.400 -127.439 -136.354
   98705 -173.183 -124.612 -137.473
   98706 -171.982 -126.510 -134.079
   98707 -173.494 -125.725 -135.550
   98708 -174.335 -127.879 -135.936
   98709 -174.534 -127.927 -137.052
   98710 -170.624 -126.723 -137.571
   98711 -169.757 -124.487 -135.751
   98712 -168.246 -124.682 -136.562
   98713 -168.682 -124.208 -136.617
   98714 -170.092 -120.193 -137.528
   98715 -170.416 -120.233 -136.745
   98716 -170.270 -120.256 -138.765
   98717 -168.545 -120.096 -139.501
   98718 -166.782 -116.872 -138.434
   98719 -167.834 -117.832 -135.862
   98720 -168.377 -120.252 -133.881
   98721 -169.382 -121.245 -135.507
   98722 -169.534 -121.782 -136.905
   98723 -170.944 -121.262 -139.114
   98724 -169.772 -121.471 -138.364
   98725 -168.942 -119.770 -137.446
   98726 -172.568 -122.913 -140.570
   98727 -171.756 -122.718 -138.566
   98728 -168.248 -119.811 -139.596
   98729 -168.979 -120.610 -138.470
   98730 -169.206 -117.751 -138.144
   98731 -173.082 -119.582 -139.128
   98732 -173.499 -117.519 -139.335
   98733 -172.887 -118.083 -140.875
   98734 -172.300 -116.855 -140.948
   98735 -172.758 -116.716 -140.072
   98736 -171.379 -118.746 -139.818
   98737 -171.421 -120.420 -140.740
   98738 -172.696 -120.803 -140.530
   98739 -172.101 -119.906 -139.515
   98740 -174.031 -121.949 -138.647
   98741 -175.266 -123.790 -136.857
   98742 -174.070 -125.101 -138.244
   98743 -172.902 -124.713 -139.443
   98744 -173.729 -122.187 -139.357
   98745 -170.455 -120.561 -137.872
   98746 -170.426 -123.312 -134.624
   98747 -166.947 -122.011 -134.307
   98748 -166.535 -125.052 -138.418
   98749 -166.294 -123.725 -138.152
   98750 -166.258 -124.667 -138.784
   98751 -166.466 -125.637 -136.197
   98752 -167.938 -126.117 -137.257
   98753 -168.225 -129.782 -139.245
   98754 -167.482 -127.885 -136.183
   98755 -167.651 -123.795 -133.618
   98756 -166.970 -126.668 -131.712
   98757 -167.573 -127.460 -135.119
   98758 -166.740 -125.366 -136.165
   98759 -163.816 -127.847 -137.619
   98760 -165.580 -125.490 -136.335
   98761 -164.428 -123.518 -132.163
   98762 -166.110 -124.105 -133.585
   98763 -168.268 -126.474 -132.358
   98764 -171.863 -126.710 -131.491
   98765 -172.071 -124.939 -130.636
   98766 -170.076 -126.537 -133.396
   98767 -169.030 -126.103 -134.712
   98768 -169.102 -126.058 -134.265
   98769 -170.973 -125.471 -135.602
   98770 -171.277 -126.611 -132.991
   98771 -169.350 -127.138 -133.075
   98772 -170.405 -125.432 -131.524
   98773 -171.399 -127.465 -131.610
   98774 -172.816 -124.935 -132.098
   98775 -171.499 -125.892 -130.459
   98776 -173.786 -123.803 -127.776
   98777 -176.393 -124.640 -127.882
   98778 -175.736 -125.102 -129.340
   98779 -172.524 -124.554 -129.905
   98780 -172.823 -124.988 -130.044
   98781 -170.138 -124.404 -130.370
   98782 -169.590 -126.699 -130.258
   98783 -171.140 -128.741 -130.585
   98784 -168.773 -128.155 -128.607
   98785 -170.155 -125.425 -127.984
   98786 -171.744 -125.780 -129.148
   98787 -174.212 -126.014 -125.941
   98788 -174.554 -124.807 -128.898
   98789 -172.235 -125.674 -127.213
   98790 -169.999 -125.283 -127.515
   98791 -170.171 -127.472 -129.424
   98792 -170.415 -127.450 -128.406
   98793 -173.053 -130.145 -126.223
   98794 -170.409 -130.315 -125.915
   98795 -168.195 -130.794 -124.421
   98796 -168.212 -131.636 -124.558
   98797 -164.280 -131.378 -123.042
   98798 -166.890 -130.187 -123.549
   98799 -164.633 -131.269 -125.390
   98800 -164.378 -130.239 -127.699
   98801 -163.579 -129.239 -128.382
   98802 -163.435 -127.356 -127.286
   98803 -163.494 -129.899 -125.138
   98804 -164.564 -129.717 -126.712
   98805 -164.853 -129.725 -127.688
   98806 -165.692 -130.069 -126.113
   98807 -166.200 -130.371 -122.768
   98808 -165.173 -130.311 -122.769
   98809 -165.833 -126.827 -122.543
   98810 -164.879 -129.008 -128.771
   98811 -166.789 -130.502 -128.762
   98812 -166.431 -129.134 -125.985
   98813 -167.996 -129.155 -125.335
   98814 -168.799 -129.689 -128.191
   98815 -165.717 -129.417 -129.101
   98816 -169.013 -130.695 -131.617
   98817 -168.534 -130.656 -131.132
   98818 -169.928 -127.267 -127.169
   98819 -169.633 -130.064 -127.813
   98820 -171.092 -132.014 -127.526
   98821 -168.853 -130.507 -127.193
   98822 -171.234 -131.308 -126.882
   98823 -168.511 -129.974 -129.769
   98824 -164.817 -131.241 -131.349
   98825 -167.910 -130.537 -131.487
   98826 -168.940 -131.360 -131.307
   98827 -168.630 -134.199 -129.290
   98828 -169.313 -132.171 -125.100
   98829 -165.443 -136.577 -126.319
   98830 -165.111 -134.125 -126.423
   98831 -166.221 -134.261 -125.262
   98832 -167.155 -132.734 -126.255
   98833 -164.183 -131.670 -124.150
   98834 -164.464 -135.045 -123.827
   98835 -164.594 -136.044 -123.539
   98836 -163.625 -132.433 -123.638
   98837 -164.321 -133.441 -124.885
   98838 -163.659 -131.164 -127.125
   98839 -163.602 -132.803 -124.268
   98840 -165.289 -129.865 -125.911
   98841 -162.353 -130.270 -126.900
   98842 -161.004 -129.627 -128.380
   98843 -163.615 -131.593 -127.681
   98844 -164.364 -131.010 -126.107
   98845 -163.508 -132.271 -125.718
   98846 -162.645 -130.275 -128.478
   98847 -163.763 -128.343 -128.633
   98848 -159.822 -128.389 -128.076
   98849 -161.240 -129.808 -125.883
   98850 -159.769 -129.156 -127.534
   98851 -159.389 -128.960 -130.251
   98852 -163.148 -127.692 -126.255
   98853 -160.800 -127.623 -128.046
   98854 -163.956 -126.892 -126.815
   98855 -165.968 -126.608 -126.062
   98856 -165.169 -130.523 -126.213
   98857 -165.608 -130.424 -126.490
   98858 -167.246 -129.804 -125.701
   98859 -165.990 -128.368 -124.704
   98860 -166.033 -130.176 -122.907
   98861 -165.453 -130.300 -121.151
   98862 -160.695 -130.840 -121.911
   98863 -160.513 -133.811 -122.237
   98864 -160.141 -133.533 -123.076
   98865 -162.437 -132.410 -122.891
   98866 -164.418 -132.203 -120.130
   98867 -166.221 -133.550 -122.610
   98868 -162.935 -134.494 -121.975
   98869 -163.421 -134.316 -122.812
   98870 -163.338 -134.453 -122.753
   98871 -159.531 -135.452 -119.890
   98872 -162.161 -139.102 -119.827
   98873 -161.346 -134.829 -118.867
   98874 -161.681 -132.832 -117.513
   98875 -160.530 -134.178 -116.448
   98876 -160.422 -135.391 -117.167
   98877 -162.025 -135.970 -116.020
   98878 -162.107 -136.784 -114.908
   98879 -160.853 -138.200 -116.146
   98880 -162.094 -137.538 -114.553
   98881 -162.588 -139.406 -115.254
   98882 -162.911 -140.157 -114.317
   98883 -162.315 -140.971 -112.730
   98884 -162.133 -139.811 -114.163
   98885 -159.837 -141.299 -114.411
   98886 -160.526 -142.420 -118.977
   98887 -161.659 -139.379 -119.720
   98888 -162.743 -138.297 -119.235
   98889 -162.401 -137.371 -117.772
   98890 -162.484 -137.276 -116.632
   98891 -161.104 -137.085 -117.331
   98892 -159.449 -138.953 -119.157
   98893 -158.706 -136.679 -114.758
   98894 -158.592 -138.266 -116.527
   98895 -162.204 -136.373 -109.958
   98896 -160.695 -133.323 -111.343
   98897 -162.077 -137.285 -112.230
   98898 -164.877 -140.014 -111.274
   98899 -160.464 -137.802 -112.692
   98900 -162.589 -136.803 -113.451
   98901 -158.611 -137.191 -113.584
   98902 -160.251 -138.326 -116.135
   98903 -159.150 -138.748 -114.358
   98904 -159.057 -136.784 -113.453
   98905 -162.251 -135.936 -110.758
   98906 -162.067 -136.786 -114.205
   98907 -162.744 -138.267 -115.723
   98908 -162.845 -139.863 -115.167
   98909 -162.653 -139.272 -113.016
   98910 -162.471 -138.449 -114.607
   98911 -162.303 -135.248 -114.272
   98912 -161.507 -135.128 -114.117
   98913 -162.173 -138.626 -116.591
   98914 -161.193 -139.189 -115.299
   98915 -161.727 -135.259 -118.902
   98916 -161.784 -137.062 -118.942
   98917 -159.569 -135.521 -119.582
   98918 -156.739 -140.898 -120.455
   98919 -157.018 -139.249 -122.538
   98920 -160.677 -138.396 -120.863
   98921 -161.663 -140.149 -117.774
   98922 -161.371 -138.775 -118.660
   98923 -159.732 -140.611 -119.965
   98924 -158.175 -139.126 -120.312
   98925 -162.036 -139.182 -118.743
   98926 -162.646 -140.603 -118.746
   98927 -162.760 -140.760 -119.559
   98928 -162.062 -139.280 -120.373
   98929 -164.077 -137.453 -116.343
   98930 -162.095 -137.529 -118.914
   98931 -164.912 -137.882 -116.858
   98932 -165.299 -137.770 -117.687
   98933 -166.218 -137.460 -118.047
   98934 -164.954 -138.789 -120.716
   98935 -162.139 -139.088 -122.350
   98936 -163.284 -137.608 -122.688
   98937 -162.843 -138.463 -122.301
   98938 -164.932 -135.610 -121.376
   98939 -162.934 -136.487 -122.571
   98940 -159.882 -136.699 -123.234
   98941 -161.585 -137.052 -123.183
   98942 -161.220 -139.216 -125.523
   98943 -162.453 -137.628 -118.993
   98944 -162.090 -136.357 -115.905
   98945 -159.387 -140.194 -115.851
   98946 -160.130 -139.871 -117.494
   98947 -162.546 -138.019 -116.426
   98948 -161.424 -138.803 -116.810
   98949 -158.688 -139.846 -115.843
   98950 -160.289 -138.925 -115.431
   98951 -158.614 -138.318 -114.893
   98952 -161.005 -138.534 -116.372
   98953 -160.706 -140.133 -117.179
   98954 -161.034 -137.282 -118.180
   98955 -163.558 -140.747 -117.506
   98956 -161.483 -139.880 -117.553
   98957 -161.166 -137.607 -116.045
   98958 -163.852 -136.798 -114.652
   98959 -163.789 -136.603 -117.282
   98960 -164.838 -134.355 -117.121
   98961 -167.987 -133.993 -115.534
   98962 -165.252 -137.913 -116.439
   98963 -163.727 -136.377 -119.296
   98964 -163.555 -136.287 -118.320
   98965 -162.955 -136.087 -117.490
   98966 -165.851 -134.975 -117.487
   98967 -166.146 -134.985 -120.487
   98968 -164.601 -134.576 -119.645
   98969 -165.575 -133.971 -117.582
   98970 -165.744 -134.542 -116.860
   98971 -166.711 -134.171 -114.694
   98972 -166.013 -133.965 -113.735
   98973 -167.128 -134.958 -115.510
   98974 -162.450 -133.309 -114.734
   98975 -163.260 -134.271 -114.918
   98976 -164.314 -134.040 -116.229
   98977 -164.101 -136.189 -116.605
   98978 -163.021 -138.650 -116.934
   98979 -164.445 -137.469 -117.753
   98980 -162.096 -139.593 -117.750
   98981 -161.027 -139.559 -121.213
   98982 -162.016 -137.351 -123.640
   98983 -164.628 -137.094 -123.217
   98984 -162.242 -138.246 -126.300
   98985 -159.555 -138.101 -123.931
   98986 -160.619 -136.169 -122.001
   98987 -161.071 -135.448 -124.418
   98988 -161.491 -134.229 -123.896
   98989 -160.492 -134.492 -123.374
   98990 -161.959 -132.871 -123.195
   98991 -161.737 -133.796 -124.244
   98992 -161.555 -134.375 -122.136
   98993 -160.538 -133.193 -121.558
   98994 -161.745 -132.252 -121.708
   98995 -163.035 -131.114 -120.538
   98996 -163.755 -129.395 -122.980
   98997 -165.460 -128.280 -124.789
   98998 -164.586 -131.314 -125.811
   98999 -163.447 -131.015 -126.405
   99000 -163.430 -131.100 -126.193
   99001 -163.833 -129.784 -127.703
   99002 -162.676 -130.645 -127.312
   99003 -162.078 -132.915 -125.751
   99004 -159.637 -131.326 -125.991
   99005 -162.219 -130.387 -124.779
   99006 -164.787 -127.884 -121.699
   99007 -166.107 -130.845 -121.125
   99008 -162.726 -131.775 -124.478
   99009 -167.098 -131.459 -124.514
   99010 -165.567 -131.242 -123.320
   99011 -167.467 -131.654 -125.305
   99012 -165.806 -131.641 -124.829
   99013 -163.326 -134.902 -121.726
   99014 -165.402 -132.895 -123.508
   99015 -165.354 -135.129 -123.521
   99016 -162.080 -134.352 -125.164
   99017 -161.405 -136.522 -122.199
   99018 -167.443 -134.352 -124.581
   99019 -165.924 -135.867 -124.071
   99020 -167.874 -134.490 -126.251
   99021 -168.560 -136.012 -126.371
   99022 -169.943 -134.394 -125.105
   99023 -167.680 -135.691 -128.083
   99024 -169.274 -135.506 -130.213
   99025 -170.281 -133.753 -127.204
   99026 -170.874 -135.946 -128.249
   99027 -166.654 -137.083 -126.137
   99028 -167.573 -134.397 -126.065
   99029 -165.627 -133.992 -125.198
   99030 -162.165 -132.775 -127.058
   99031 -167.931 -134.590 -126.269
   99032 -166.704 -134.512 -129.667
   99033 -164.202 -134.832 -129.622
   99034 -163.086 -134.961 -130.306
   99035 -162.950 -134.029 -129.903
   99036 -167.127 -134.955 -129.962
   99037 -164.290 -131.954 -128.915
   99038 -164.494 -137.324 -128.149
   99039 -164.512 -134.443 -128.984
   99040 -167.085 -132.505 -129.129
   99041 -166.677 -133.379 -131.005
   99042 -166.400 -133.456 -133.287
   99043 -168.082 -133.650 -131.901
   99044 -166.683 -131.449 -133.154
   99045 -166.724 -134.341 -135.131
   99046 -165.714 -131.829 -134.554
   99047 -167.289 -131.035 -135.915
   99048 -167.040 -131.969 -133.997
   99049 -172.434 -131.065 -133.970
   99050 -168.481 -130.877 -133.817
   99051 -170.614 -131.870 -134.121
   99052 -170.572 -131.821 -132.212
   99053 -168.559 -132.269 -132.051
   99054 -170.786 -130.648 -130.112
   99055 -167.779 -127.409 -129.270
   99056 -168.496 -129.237 -131.061
   99057 -169.206 -130.460 -131.371
   99058 -170.664 -130.951 -130.139
   99059 -171.589 -131.897 -128.116
   99060 -171.122 -127.218 -127.714
   99061 -169.787 -129.994 -128.270
   99062 -169.520 -131.311 -128.720
   99063 -169.868 -129.463 -128.646
   99064 -170.364 -129.563 -129.695
   99065 -165.864 -126.866 -129.756
   99066 -166.590 -128.248 -128.848
   99067 -168.776 -129.797 -130.007
   99068 -168.151 -130.979 -130.912
   99069 -170.846 -131.695 -130.999
