#Frame      Mode1    Mode2    Mode3
   74887  -75.485  126.369 -147.688
   74888  -77.448  126.667 -145.233
   74889  -78.769  126.623 -144.103
   74890  -78.861  125.177 -144.301
   74891  -77.015  127.440 -144.165
   74892  -74.314  125.884 -144.872
   74893  -74.624  127.096 -143.012
   74894  -74.971  128.580 -145.425
   74895  -72.623  127.526 -144.265
   74896  -74.201  129.167 -143.467
   74897  -73.430  127.770 -142.926
   74898  -75.079  127.561 -144.118
   74899  -74.908  128.538 -145.028
   74900  -76.181  127.250 -144.290
   74901  -77.164  127.078 -144.053
   74902  -75.904  125.831 -147.082
   74903  -76.672  125.061 -147.545
   74904  -79.152  125.479 -144.577
   74905  -79.378  126.387 -145.524
   74906  -80.972  124.453 -145.616
   74907  -81.751  124.607 -145.385
   74908  -81.596  125.214 -147.163
   74909  -82.848  127.383 -145.313
   74910  -82.565  125.825 -146.454
   74911  -80.294  124.655 -144.870
   74912  -81.290  127.643 -143.956
   74913  -78.539  126.151 -144.962
   74914  -80.323  127.215 -144.307
   74915  -76.540  129.666 -142.061
   74916  -74.760  131.944 -143.974
   74917  -75.160  133.236 -143.215
   74918  -76.068  130.582 -142.645
   74919  -77.909  130.247 -143.626
   74920  -77.718  129.379 -142.259
   74921  -77.994  130.375 -143.994
   74922  -75.620  129.350 -144.748
   74923  -75.809  129.223 -146.421
   74924  -75.128  130.967 -145.628
   74925  -73.710  131.315 -145.469
   74926  -74.582  128.490 -146.069
   74927  -72.809  127.772 -146.554
   74928  -73.892  125.706 -147.791
   74929  -74.165  126.214 -146.798
   74930  -74.869  127.241 -145.609
   74931  -74.815  127.515 -146.291
   74932  -75.149  127.130 -148.257
   74933  -74.756  128.035 -147.432
   74934  -78.125  127.442 -146.888
   74935  -77.634  125.984 -147.759
   74936  -78.938  126.539 -147.248
   74937  -78.568  126.331 -146.451
   74938  -79.040  126.828 -146.487
   74939  -78.912  126.635 -146.926
   74940  -75.840  126.090 -145.659
   74941  -76.419  125.795 -145.569
   74942  -77.194  128.353 -147.097
   74943  -76.788  128.599 -146.911
   74944  -76.945  127.211 -147.723
   74945  -77.142  129.801 -146.605
   74946  -79.383  129.854 -146.315
   74947  -82.416  129.814 -145.170
   74948  -83.068  127.587 -146.234
   74949  -82.468  126.032 -145.707
   74950  -83.422  128.095 -146.686
   74951  -82.776  124.792 -144.708
   74952  -80.568  125.225 -147.017
   74953  -78.179  124.375 -147.576
   74954  -77.115  126.331 -145.893
   74955  -77.762  125.722 -145.609
   74956  -79.258  127.435 -144.940
   74957  -80.860  127.684 -144.244
   74958  -82.822  125.839 -145.567
   74959  -82.977  124.194 -144.932
   74960  -83.522  125.034 -145.572
   74961  -83.533  124.436 -146.267
   74962  -80.779  124.451 -146.137
   74963  -79.608  125.115 -147.463
   74964  -80.250  124.408 -147.782
   74965  -78.302  124.260 -147.852
   74966  -77.263  123.076 -146.588
   74967  -77.941  121.701 -148.089
   74968  -82.984  123.197 -148.126
   74969  -82.818  124.206 -150.014
   74970  -81.821  126.494 -147.998
   74971  -80.202  126.252 -148.043
   74972  -79.491  125.432 -147.767
   74973  -78.932  124.268 -149.600
   74974  -80.116  125.082 -149.294
   74975  -82.545  124.106 -149.202
   74976  -80.206  122.864 -149.072
   74977  -80.947  123.971 -149.854
   74978  -80.081  125.460 -148.599
   74979  -79.987  125.418 -149.850
   74980  -79.317  126.155 -148.603
   74981  -78.485  123.895 -149.017
   74982  -78.665  122.694 -149.804
   74983  -80.494  122.814 -149.186
   74984  -80.801  122.048 -149.682
   74985  -80.878  121.928 -148.439
   74986  -79.981  122.198 -148.379
   74987  -78.312  123.034 -147.435
   74988  -77.667  124.717 -148.096
   74989  -77.018  123.499 -149.289
   74990  -78.539  122.495 -149.673
   74991  -76.235  126.464 -146.174
   74992  -75.634  125.440 -147.149
   74993  -74.451  123.456 -148.113
   74994  -75.883  122.817 -148.516
   74995  -74.935  121.942 -148.318
   74996  -76.630  121.775 -148.793
   74997  -75.724  121.196 -148.902
   74998  -76.929  123.187 -149.019
   74999  -75.707  124.947 -149.520
   75000  -78.933  123.163 -148.719
   75001  -77.132  122.579 -150.774
   75002  -74.769  124.996 -151.426
   75003  -76.475  124.349 -150.178
   75004  -76.963  122.881 -150.116
   75005  -76.548  122.392 -149.877
   75006  -79.416  120.548 -148.808
   75007  -78.886  121.114 -150.397
   75008  -77.645  123.789 -150.352
   75009  -77.415  124.787 -150.350
   75010  -77.179  127.032 -149.522
   75011  -75.668  125.117 -148.830
   75012  -79.238  126.022 -149.044
   75013  -79.970  126.387 -150.171
   75014  -80.054  126.931 -148.592
   75015  -78.726  127.145 -149.939
   75016  -78.188  126.442 -148.966
   75017  -76.283  126.663 -150.905
   75018  -75.378  125.980 -150.695
   75019  -74.904  123.356 -150.890
   75020  -72.568  124.613 -150.963
   75021  -72.584  124.136 -153.512
   75022  -73.518  123.752 -153.677
   75023  -72.774  119.375 -155.018
   75024  -73.390  119.497 -153.010
   75025  -75.454  121.678 -152.806
   75026  -74.345  122.537 -151.128
   75027  -72.127  124.227 -153.268
   75028  -71.923  123.278 -154.898
   75029  -72.876  122.872 -153.933
   75030  -74.917  126.159 -151.483
   75031  -74.822  126.652 -151.924
   75032  -73.937  127.170 -151.239
   75033  -73.372  125.994 -151.436
   75034  -72.410  124.774 -150.992
   75035  -71.785  124.581 -153.351
   75036  -73.970  125.298 -153.868
   75037  -73.628  123.408 -154.897
   75038  -72.091  123.792 -155.132
   75039  -72.906  124.172 -154.584
   75040  -75.502  122.934 -154.292
   75041  -74.199  118.260 -156.679
   75042  -75.683  119.138 -155.526
   75043  -74.218  119.795 -154.316
   75044  -76.113  121.450 -155.189
   75045  -76.624  122.778 -153.183
   75046  -76.358  123.992 -154.223
   75047  -75.543  120.448 -154.790
   75048  -74.694  122.486 -154.738
   75049  -73.391  124.301 -154.456
   75050  -77.407  126.293 -153.669
   75051  -78.977  124.146 -152.003
   75052  -80.978  124.151 -152.355
   75053  -81.976  125.343 -153.940
   75054  -83.216  127.057 -153.094
   75055  -84.085  125.684 -151.037
   75056  -82.824  127.397 -151.526
   75057  -80.899  127.069 -152.115
   75058  -82.607  126.148 -152.489
   75059  -80.237  126.208 -151.979
   75060  -80.947  125.948 -150.227
   75061  -80.322  125.009 -150.855
   75062  -78.037  125.357 -150.516
   75063  -78.544  126.219 -152.271
   75064  -76.657  124.503 -150.208
   75065  -77.652  125.168 -150.325
   75066  -77.627  125.201 -152.052
   75067  -78.678  127.326 -151.182
   75068  -79.790  126.618 -151.215
   75069  -83.106  127.405 -149.746
   75070  -84.136  127.044 -149.315
   75071  -81.215  124.076 -153.261
   75072  -83.360  124.484 -151.926
   75073  -84.921  126.372 -151.817
   75074  -82.795  124.374 -151.140
   75075  -84.745  126.125 -153.602
   75076  -85.083  125.845 -154.207
   75077  -84.757  125.445 -154.543
   75078  -86.764  123.984 -152.528
   75079  -83.191  125.304 -151.813
   75080  -84.533  126.564 -151.447
   75081  -84.135  125.040 -152.303
   75082  -82.520  123.847 -152.347
   75083  -83.494  123.586 -153.348
   75084  -83.398  122.215 -154.920
   75085  -82.387  124.375 -151.555
   75086  -84.530  125.725 -151.263
   75087  -85.377  126.355 -152.234
   75088  -84.181  129.140 -150.173
   75089  -82.412  127.202 -150.849
   75090  -81.253  127.045 -151.818
   75091  -80.628  125.371 -151.153
   75092  -79.998  127.498 -151.813
   75093  -81.285  123.478 -151.464
   75094  -80.716  120.968 -150.679
   75095  -80.512  122.916 -153.884
   75096  -77.862  125.199 -153.567
   75097  -77.297  126.288 -153.912
   75098  -75.007  125.279 -153.928
   75099  -73.712  126.720 -156.411
   75100  -72.702  123.048 -157.856
   75101  -72.370  124.378 -158.741
   75102  -74.142  122.971 -159.490
   75103  -75.131  124.609 -158.738
   75104  -75.110  124.920 -159.030
   75105  -76.581  126.833 -158.320
   75106  -76.186  123.403 -158.086
   75107  -77.299  124.550 -158.115
   75108  -74.664  123.192 -157.226
   75109  -74.091  123.057 -159.507
   75110  -76.462  121.897 -159.502
   75111  -78.202  121.079 -159.246
   75112  -79.571  121.625 -160.537
   75113  -77.502  121.215 -160.244
   75114  -76.618  122.701 -157.550
   75115  -78.078  124.221 -156.303
   75116  -76.936  125.403 -157.321
   75117  -75.885  124.616 -156.888
   75118  -75.807  124.580 -155.390
   75119  -74.675  124.623 -155.867
   75120  -75.848  126.302 -155.968
   75121  -76.068  122.553 -156.742
   75122  -76.325  123.411 -157.960
   75123  -77.467  124.265 -157.006
   75124  -77.017  125.315 -158.162
   75125  -77.347  128.634 -154.476
   75126  -77.666  128.610 -154.361
   75127  -78.131  129.096 -155.357
   75128  -79.246  126.030 -154.788
   75129  -79.963  127.304 -152.284
   75130  -79.383  128.281 -151.777
   75131  -78.677  126.872 -152.095
   75132  -76.926  128.371 -151.142
   75133  -77.391  126.683 -152.544
   75134  -77.862  126.332 -154.288
   75135  -76.748  128.347 -155.224
   75136  -78.009  128.614 -152.374
   75137  -78.789  127.792 -152.798
   75138  -79.775  128.013 -152.464
   75139  -79.390  127.271 -152.205
   75140  -81.534  127.878 -152.258
   75141  -82.185  127.496 -154.012
   75142  -79.901  127.094 -152.404
   75143  -78.022  128.403 -152.284
   75144  -78.711  127.061 -153.545
   75145  -77.982  126.363 -152.335
   75146  -75.619  126.243 -153.510
   75147  -79.918  123.391 -152.920
   75148  -80.291  124.684 -153.337
   75149  -80.158  123.737 -154.442
   75150  -80.498  126.546 -152.025
   75151  -80.828  126.822 -152.363
   75152  -79.035  126.515 -149.660
   75153  -79.116  126.026 -152.669
   75154  -77.284  126.743 -153.155
   75155  -75.851  126.882 -153.251
   75156  -78.981  126.553 -153.372
   75157  -76.471  127.063 -155.310
   75158  -75.410  126.749 -156.944
   75159  -74.847  125.668 -155.848
   75160  -75.102  126.314 -153.024
   75161  -76.782  128.975 -154.112
   75162  -76.236  128.495 -154.186
   75163  -76.810  126.982 -154.396
   75164  -78.326  126.523 -154.986
   75165  -77.876  126.074 -154.618
   75166  -79.452  125.927 -153.684
   75167  -80.751  126.506 -151.353
   75168  -79.683  127.333 -154.549
   75169  -79.839  126.088 -152.669
   75170  -80.325  125.113 -153.289
   75171  -80.117  122.627 -153.863
   75172  -83.935  123.855 -151.516
   75173  -84.088  127.415 -150.135
   75174  -84.821  127.378 -151.548
   75175  -84.384  125.813 -151.322
   75176  -85.359  126.588 -150.299
   75177  -87.257  126.728 -150.599
   75178  -86.836  125.610 -149.766
   75179  -85.032  125.879 -150.120
   75180  -84.370  124.938 -150.440
   75181  -87.804  124.246 -151.899
   75182  -86.725  122.350 -152.775
   75183  -88.960  125.666 -150.913
   75184  -90.052  124.138 -151.459
   75185  -89.570  125.175 -150.493
   75186  -89.229  123.441 -152.466
   75187  -88.331  122.884 -151.154
   75188  -86.591  122.963 -151.332
   75189  -86.876  122.825 -151.508
   75190  -84.049  124.212 -150.350
   75191  -84.375  124.386 -150.272
   75192  -86.200  123.041 -148.743
   75193  -87.808  121.412 -150.779
   75194  -85.478  124.171 -150.529
   75195  -87.723  122.878 -151.179
   75196  -87.641  121.690 -150.785
   75197  -85.994  124.820 -150.641
   75198  -85.465  124.387 -149.266
   75199  -84.949  127.162 -150.335
   75200  -83.382  127.873 -148.251
   75201  -82.780  129.726 -148.378
   75202  -85.293  128.216 -147.021
   75203  -83.455  129.004 -149.987
   75204  -82.379  125.000 -150.456
   75205  -78.988  127.245 -150.570
   75206  -79.080  123.650 -150.995
   75207  -80.908  126.969 -151.296
   75208  -81.133  124.275 -150.214
   75209  -80.119  124.040 -150.588
   75210  -78.030  126.040 -150.957
   75211  -75.795  127.192 -149.335
   75212  -77.330  127.146 -149.716
   75213  -78.105  126.789 -149.215
   75214  -78.211  128.944 -149.095
   75215  -79.097  129.270 -149.978
   75216  -78.706  127.823 -150.029
   75217  -79.621  126.822 -150.014
   75218  -79.443  129.560 -150.082
   75219  -78.430  128.416 -150.904
   75220  -81.295  124.760 -153.527
   75221  -80.170  126.244 -153.216
   75222  -80.241  127.837 -152.057
   75223  -79.112  129.127 -151.808
   75224  -78.307  129.586 -150.936
   75225  -76.153  129.374 -153.708
   75226  -77.176  127.705 -155.318
   75227  -75.990  125.448 -153.835
   75228  -75.381  124.110 -153.276
   75229  -75.477  124.379 -156.160
   75230  -79.127  124.625 -155.415
   75231  -77.917  123.875 -154.528
   75232  -79.777  120.713 -154.778
   75233  -79.560  121.134 -153.330
   75234  -78.614  121.237 -153.749
   75235  -77.472  122.014 -151.791
   75236  -79.411  122.994 -151.431
   75237  -76.299  122.088 -151.545
   75238  -75.352  121.375 -153.709
   75239  -75.098  121.288 -152.405
   75240  -76.609  120.226 -153.498
   75241  -78.709  121.587 -153.720
   75242  -77.178  118.947 -152.189
   75243  -76.045  121.121 -152.176
   75244  -73.901  122.762 -150.765
   75245  -75.828  123.400 -152.185
   75246  -78.425  123.066 -150.197
   75247  -76.740  127.492 -149.188
   75248  -75.117  125.527 -151.592
   75249  -77.130  126.552 -154.062
   75250  -79.817  124.302 -154.268
   75251  -80.208  123.255 -151.885
   75252  -80.649  125.770 -152.152
   75253  -81.669  126.817 -152.732
   75254  -81.507  127.907 -150.589
   75255  -81.931  129.419 -150.387
   75256  -79.821  130.908 -151.016
   75257  -79.480  130.809 -148.963
   75258  -82.348  130.274 -149.778
   75259  -83.523  129.070 -149.792
   75260  -83.679  127.304 -150.587
   75261  -85.668  125.744 -151.202
   75262  -85.595  126.609 -151.422
   75263  -85.804  128.909 -150.355
   75264  -82.801  128.149 -150.906
   75265  -79.959  127.651 -151.227
   75266  -80.234  127.535 -151.213
   75267  -81.116  127.524 -152.863
   75268  -77.931  126.735 -152.471
   75269  -78.559  126.654 -154.469
   75270  -79.050  126.017 -152.678
   75271  -80.630  126.719 -151.804
   75272  -81.806  124.944 -151.639
   75273  -84.328  125.408 -152.277
   75274  -85.068  124.492 -152.526
   75275  -84.401  125.748 -151.147
   75276  -84.748  125.217 -151.847
   75277  -84.258  125.258 -153.826
   75278  -84.506  123.762 -154.283
   75279  -83.998  121.424 -155.188
   75280  -83.720  122.298 -153.313
   75281  -84.800  121.117 -154.245
   75282  -87.246  122.522 -152.699
   75283  -89.745  124.818 -152.998
   75284  -88.159  123.971 -152.847
   75285  -86.866  121.133 -153.948
   75286  -88.656  123.900 -152.748
   75287  -89.500  126.167 -153.810
   75288  -88.103  125.368 -154.285
   75289  -87.111  123.065 -156.032
   75290  -86.017  118.568 -157.370
   75291  -88.368  118.279 -157.931
   75292  -87.122  119.843 -157.397
   75293  -85.867  118.564 -157.509
   75294  -87.298  118.974 -157.970
   75295  -86.072  121.028 -158.004
   75296  -86.325  121.767 -156.801
   75297  -87.262  120.598 -158.362
   75298  -87.939  121.954 -157.451
   75299  -86.335  120.555 -155.168
   75300  -86.804  121.087 -156.651
   75301  -86.333  118.678 -156.437
   75302  -85.865  120.060 -157.644
   75303  -85.735  118.892 -158.368
   75304  -83.209  118.787 -157.876
   75305  -82.865  118.946 -154.263
   75306  -84.944  118.701 -155.901
   75307  -84.805  121.515 -154.620
   75308  -87.155  121.419 -153.928
   75309  -85.857  122.526 -155.841
   75310  -83.601  122.109 -154.766
   75311  -82.270  123.553 -154.755
   75312  -83.876  125.215 -154.025
   75313  -82.571  124.216 -152.991
   75314  -80.968  125.065 -153.660
   75315  -82.437  122.007 -153.840
   75316  -82.939  121.440 -153.227
   75317  -82.965  120.568 -153.583
   75318  -84.173  120.811 -154.857
   75319  -84.468  121.369 -154.200
   75320  -82.624  121.243 -154.017
   75321  -81.787  121.714 -152.800
   75322  -82.459  122.195 -150.185
   75323  -82.855  123.382 -151.837
   75324  -82.830  125.546 -149.389
   75325  -83.286  123.955 -152.566
   75326  -84.297  123.794 -152.578
   75327  -83.660  123.202 -150.153
   75328  -82.975  123.081 -151.855
   75329  -84.769  121.444 -149.592
   75330  -83.356  122.378 -148.802
   75331  -84.108  120.540 -150.644
   75332  -83.173  121.068 -151.571
   75333  -83.688  124.018 -151.308
   75334  -84.892  123.020 -150.004
   75335  -81.309  122.797 -152.485
   75336  -78.259  123.441 -152.378
   75337  -78.042  123.205 -150.462
   75338  -76.516  125.171 -151.732
   75339  -77.187  124.829 -152.313
   75340  -78.116  124.100 -152.207
   75341  -76.354  120.794 -152.309
   75342  -74.865  120.655 -153.371
   75343  -76.190  122.719 -154.325
   75344  -76.920  122.061 -154.032
   75345  -78.068  123.609 -153.417
   75346  -77.757  124.834 -152.274
   75347  -75.346  125.370 -152.514
   75348  -72.469  123.479 -155.068
   75349  -74.852  122.180 -154.702
   75350  -75.012  122.096 -155.515
   75351  -75.965  121.685 -156.353
   75352  -76.645  123.278 -154.655
   75353  -75.306  122.376 -155.234
   75354  -76.373  121.927 -154.235
   75355  -78.531  123.103 -153.054
   75356  -81.620  121.885 -152.221
   75357  -79.414  121.120 -152.089
   75358  -79.493  120.626 -154.738
   75359  -80.077  121.262 -155.195
   75360  -79.496  120.402 -156.957
